Offers_Id,Business_Id,Price,Description,DiscountPercentage,StartDate,EndDate
1526,12247765,14,Buy 1 Get 1,31,11/11/2023,1/23/2024
1527,6511392,182,Special Combo,9,3/11/2023,11/15/2024
1528,526918,179,Special Combo,21,8/27/2023,8/12/2024
1529,3398340,77,Buy 1 Get 1,36,8/31/2023,7/12/2024
1530,9718149,124,Special Combo,23,1/8/2023,8/7/2024
1531,1722123,117,Buy 1 Get 1,27,11/7/2023,7/28/2024
1532,15432912,81,Special Combo,47,11/13/2023,6/5/2024
1533,2165917,50,Discount on meals,44,1/6/2023,6/22/2024
1534,4256764,140,Discount on meals,19,5/11/2023,1/6/2024
1535,1025230,133,Discount on meals,26,4/18/2023,10/23/2024
1536,549294,182,Special Combo,31,4/4/2023,5/16/2024
1537,11915912,82,Special Combo,18,7/20/2023,11/28/2024
1538,11903478,41,Special Combo,23,4/23/2023,11/2/2024
1539,654492,87,Special Combo,40,2/23/2023,10/7/2024
1540,15700727,124,Special Combo,36,7/27/2023,12/28/2024
1541,4517148,122,Special Combo,34,7/25/2023,9/6/2024
1542,6428803,73,Buy 1 Get 1,5,6/10/2023,3/6/2024
1543,7112372,109,Discount on meals,35,5/26/2023,1/11/2024
1544,12415912,145,Special Combo,31,8/9/2023,12/16/2024
1545,12820087,108,Special Combo,45,5/23/2023,7/6/2024
1546,423647,156,Buy 1 Get 1,45,3/15/2023,4/1/2024
1547,5492802,140,Discount on meals,29,2/13/2023,1/27/2024
1548,5091715,140,Discount on meals,45,8/9/2023,12/7/2024
1549,1791266,173,Discount on meals,16,2/6/2023,11/1/2024
1550,17606386,178,Buy 1 Get 1,24,9/4/2023,11/17/2024
1551,2256337,198,Happy Hour,21,3/5/2023,9/5/2024
1552,425508,71,Buy 1 Get 1,33,6/17/2023,8/14/2024
1553,537461,89,Discount on meals,41,12/25/2023,10/22/2024
1554,4114291,198,Happy Hour,49,6/6/2023,9/30/2024
1555,4253466,180,Discount on meals,11,6/26/2023,2/3/2024
1556,8782209,100,Happy Hour,47,6/10/2023,9/5/2024
1557,12193128,110,Buy 1 Get 1,26,5/27/2023,2/11/2024
1558,4231595,29,Discount on meals,35,11/10/2023,3/4/2024
1559,5481835,54,Happy Hour,14,10/23/2023,4/23/2024
1560,15584159,195,Buy 1 Get 1,31,8/20/2023,11/27/2024
1561,638999,57,Special Combo,33,4/14/2023,9/11/2024
1562,4616572,172,Special Combo,9,1/29/2023,6/21/2024
1563,9563928,182,Discount on meals,21,10/14/2023,4/2/2024
1564,8497540,160,Discount on meals,26,7/15/2023,1/17/2024
1565,6731705,70,Discount on meals,22,11/25/2023,11/23/2024
1566,2716570,48,Special Combo,12,4/3/2023,7/30/2024
1567,5452123,130,Discount on meals,37,5/24/2023,11/13/2024
1568,1501691,120,Discount on meals,43,2/28/2023,9/30/2024
1569,17499536,114,Happy Hour,31,5/22/2023,4/27/2024
1570,5421539,143,Discount on meals,15,9/9/2023,3/3/2024
1571,1051088,80,Discount on meals,29,5/10/2023,2/1/2024
1572,12945460,23,Discount on meals,24,3/7/2023,11/24/2024
1573,3823653,13,Discount on meals,39,11/26/2023,8/22/2024
1574,8603871,94,Special Combo,34,1/23/2023,1/29/2024
1575,424614,39,Buy 1 Get 1,25,5/31/2023,1/9/2024
1576,425354,28,Discount on meals,34,11/5/2023,11/21/2024
1577,13987714,136,Special Combo,16,12/19/2023,3/15/2024
1578,2005354,11,Discount on meals,37,6/2/2023,8/21/2024
1579,425738,90,Discount on meals,38,5/31/2023,10/18/2024
1580,1740656,103,Discount on meals,40,8/1/2023,12/6/2024
1581,15798873,56,Special Combo,22,11/28/2023,1/10/2024
1582,424321,111,Discount on meals,23,11/21/2023,12/14/2024
1583,8516794,176,Happy Hour,34,7/8/2023,3/14/2024
1584,15324312,112,Happy Hour,7,10/24/2023,8/28/2024
1585,7114763,90,Buy 1 Get 1,22,6/27/2023,7/18/2024
1586,459072,126,Discount on meals,18,5/2/2023,2/10/2024
1587,13954160,71,Special Combo,46,3/20/2023,9/6/2024
1588,15343874,181,Discount on meals,13,3/26/2023,5/29/2024
1589,5066525,183,Buy 1 Get 1,40,1/17/2023,2/29/2024
1590,11779653,62,Happy Hour,7,1/18/2023,3/18/2024
1591,423266,79,Special Combo,28,4/1/2023,3/6/2024
1592,15840229,174,Special Combo,24,4/21/2023,9/9/2024
1593,10728674,144,Buy 1 Get 1,30,5/28/2023,11/19/2024
1594,2315496,83,Buy 1 Get 1,34,2/21/2023,2/19/2024
1595,13483009,124,Happy Hour,11,9/12/2023,8/12/2024
1596,13294004,179,Special Combo,39,12/30/2023,3/29/2024
1597,4280183,11,Discount on meals,25,12/23/2023,12/29/2024
1598,12285851,80,Discount on meals,19,10/10/2023,12/28/2024
1599,496774,74,Happy Hour,27,1/13/2023,3/19/2024
1600,2536734,79,Special Combo,42,11/10/2023,10/27/2024
1601,4734318,129,Special Combo,14,2/17/2023,8/14/2024
1602,6602255,117,Buy 1 Get 1,16,2/1/2023,7/3/2024
1603,15170897,191,Discount on meals,43,2/7/2023,11/8/2024
1604,903572,154,Happy Hour,20,1/5/2023,3/18/2024
1605,12376130,38,Happy Hour,42,11/24/2023,1/1/2024
1606,17726251,54,Special Combo,26,9/11/2023,12/1/2024
1607,425586,36,Buy 1 Get 1,25,1/12/2023,10/21/2024
1608,12728484,47,Happy Hour,5,11/13/2023,6/9/2024
1609,14406779,33,Special Combo,31,1/14/2023,9/25/2024
1610,14197183,60,Buy 1 Get 1,34,12/21/2023,4/19/2024
1611,528106,81,Happy Hour,32,11/26/2023,2/12/2024
1612,4828852,31,Special Combo,20,2/28/2023,11/7/2024
1613,1553060,173,Happy Hour,38,2/6/2023,4/21/2024
1614,6872488,30,Happy Hour,13,6/20/2023,8/28/2024
1615,17154793,14,Discount on meals,32,12/11/2023,3/2/2024
1616,10251825,14,Buy 1 Get 1,42,5/8/2023,6/6/2024
1617,2483622,111,Special Combo,17,11/4/2023,2/13/2024
1618,15175121,102,Buy 1 Get 1,32,7/22/2023,7/20/2024
1619,13429017,11,Discount on meals,32,5/15/2023,12/12/2024
1620,13174483,39,Happy Hour,18,9/29/2023,5/12/2024
1621,6949999,97,Buy 1 Get 1,22,4/20/2023,1/4/2024
1622,483996,88,Discount on meals,39,8/7/2023,11/6/2024
1623,4946036,110,Happy Hour,29,10/2/2023,11/20/2024
1624,1008104,134,Discount on meals,12,9/19/2023,11/12/2024
1625,13445437,59,Discount on meals,11,7/21/2023,9/22/2024
1626,12872754,87,Buy 1 Get 1,24,12/28/2023,9/25/2024
1627,8284977,135,Happy Hour,6,8/17/2023,6/13/2024
1628,477358,93,Buy 1 Get 1,5,5/28/2023,2/24/2024
1629,424562,41,Special Combo,31,6/21/2023,3/21/2024
1630,12004687,199,Buy 1 Get 1,23,6/1/2023,1/31/2024
1631,17786803,147,Discount on meals,19,2/24/2023,9/3/2024
1632,424508,184,Happy Hour,19,4/17/2023,7/1/2024
1633,6930905,163,Special Combo,27,6/4/2023,3/4/2024
1634,5032839,119,Discount on meals,40,7/21/2023,6/24/2024
1635,15166629,52,Discount on meals,10,9/27/2023,12/17/2024
1636,4281493,102,Special Combo,18,2/27/2023,5/2/2024
1637,2643158,49,Discount on meals,28,11/25/2023,11/16/2024
1638,6540552,73,Buy 1 Get 1,26,4/10/2023,10/18/2024
1639,3843342,74,Buy 1 Get 1,33,10/1/2023,5/9/2024
1640,13185911,61,Special Combo,41,7/11/2023,3/29/2024
1641,10251825,18,Discount on meals,44,12/13/2023,4/5/2024
1642,4276398,182,Buy 1 Get 1,17,11/24/2023,5/29/2024
1643,12550062,60,Special Combo,8,11/10/2023,4/26/2024
1644,4003333,37,Discount on meals,47,6/1/2023,1/24/2024
1645,3242044,158,Happy Hour,21,2/8/2023,5/5/2024
1646,1788759,121,Discount on meals,12,11/24/2023,6/15/2024
1647,7319237,158,Happy Hour,49,9/7/2023,5/19/2024
1648,4564355,135,Happy Hour,14,9/22/2023,7/8/2024
1649,1630581,116,Discount on meals,45,3/10/2023,9/21/2024
1650,423714,191,Discount on meals,42,2/11/2023,9/6/2024
1651,4719097,171,Special Combo,14,3/5/2023,9/25/2024
1652,15003433,164,Special Combo,35,12/23/2023,10/11/2024
1653,3964060,119,Buy 1 Get 1,14,10/31/2023,1/31/2024
1654,4417859,81,Happy Hour,12,2/8/2023,10/27/2024
1655,13737843,67,Buy 1 Get 1,18,8/27/2023,8/18/2024
1656,10781706,68,Buy 1 Get 1,24,6/3/2023,2/15/2024
1657,15661996,37,Special Combo,42,6/30/2023,3/6/2024
1658,2463985,46,Buy 1 Get 1,15,7/2/2023,3/20/2024
1659,7712260,58,Special Combo,13,4/6/2023,6/26/2024
1660,14766044,153,Buy 1 Get 1,6,4/8/2023,2/10/2024
1661,4651112,161,Buy 1 Get 1,27,8/6/2023,7/5/2024
1662,6590483,103,Buy 1 Get 1,13,10/3/2023,10/18/2024
1663,3397834,110,Special Combo,40,1/25/2023,12/13/2024
1664,457822,81,Buy 1 Get 1,16,12/31/2023,8/13/2024
1665,5076751,35,Buy 1 Get 1,17,4/30/2023,9/18/2024
1666,11828796,32,Special Combo,32,8/12/2023,4/20/2024
1667,11441396,53,Special Combo,29,4/28/2023,11/23/2024
1668,6899369,20,Happy Hour,16,8/26/2023,3/13/2024
1669,7284895,81,Special Combo,34,11/16/2023,4/22/2024
1670,6848868,110,Discount on meals,33,5/11/2023,2/6/2024
1671,4253023,20,Happy Hour,40,9/22/2023,9/5/2024
1672,13820649,33,Happy Hour,33,6/5/2023,6/21/2024
1673,6834449,199,Buy 1 Get 1,23,3/13/2023,1/8/2024
1674,423900,85,Happy Hour,42,12/3/2023,4/14/2024
1675,1992311,102,Special Combo,22,12/25/2023,12/9/2024
1676,15128685,94,Discount on meals,15,6/6/2023,11/4/2024
1677,836816,124,Buy 1 Get 1,44,10/25/2023,5/21/2024
1678,425416,112,Happy Hour,12,10/25/2023,3/14/2024
1679,12450947,22,Buy 1 Get 1,20,2/25/2023,10/15/2024
1680,4519138,194,Happy Hour,44,7/29/2023,1/8/2024
1681,425593,72,Happy Hour,5,2/28/2023,11/19/2024
1682,1447326,175,Buy 1 Get 1,16,6/28/2023,9/17/2024
1683,3166835,131,Buy 1 Get 1,20,5/26/2023,5/22/2024
1684,425354,85,Special Combo,19,5/12/2023,3/13/2024
1685,4398272,147,Happy Hour,23,3/29/2023,6/8/2024
1686,10430437,82,Buy 1 Get 1,27,6/1/2023,3/14/2024
1687,4927038,173,Discount on meals,31,12/21/2023,7/6/2024
1688,13089515,10,Happy Hour,11,10/22/2023,12/6/2024
1689,12692744,112,Buy 1 Get 1,46,11/27/2023,10/26/2024
1690,947059,137,Special Combo,27,3/4/2023,1/2/2024
1691,4417805,78,Special Combo,15,1/29/2023,3/9/2024
1692,1368273,174,Discount on meals,32,4/3/2023,4/3/2024
1693,423353,155,Discount on meals,36,5/23/2023,7/31/2024
1694,17626296,30,Happy Hour,41,8/8/2023,11/23/2024
1695,424340,13,Happy Hour,42,11/2/2023,8/18/2024
1696,6530866,78,Buy 1 Get 1,34,11/26/2023,3/10/2024
1697,8514512,106,Special Combo,31,7/15/2023,11/28/2024
1698,4760804,21,Special Combo,17,9/24/2023,8/5/2024
1699,4519852,195,Buy 1 Get 1,39,4/28/2023,6/16/2024
1700,476860,69,Discount on meals,5,3/3/2023,1/29/2024
1701,5095188,20,Buy 1 Get 1,32,3/7/2023,1/20/2024
1702,3734927,160,Special Combo,44,3/6/2023,8/13/2024
1703,5241448,191,Buy 1 Get 1,41,11/24/2023,1/6/2024
1704,15243028,23,Special Combo,28,9/20/2023,1/10/2024
1705,424293,174,Happy Hour,49,5/13/2023,8/13/2024
1706,10970815,170,Happy Hour,44,3/4/2023,10/24/2024
1707,13347853,196,Happy Hour,45,5/24/2023,5/29/2024
1708,10620314,127,Discount on meals,29,4/14/2023,8/24/2024
1709,13234969,199,Buy 1 Get 1,43,2/19/2023,5/3/2024
1710,8073151,71,Buy 1 Get 1,45,7/24/2023,12/20/2024
1711,658171,103,Buy 1 Get 1,48,4/24/2023,6/19/2024
1712,13552041,53,Discount on meals,44,7/13/2023,3/18/2024
1713,5066594,197,Buy 1 Get 1,25,4/6/2023,6/21/2024
1714,4822898,149,Discount on meals,35,11/25/2023,4/16/2024
1715,807342,114,Discount on meals,12,12/27/2023,3/15/2024
1716,7617814,119,Discount on meals,34,5/31/2023,2/18/2024
1717,12281642,50,Discount on meals,47,11/11/2023,1/11/2024
1718,423257,191,Discount on meals,19,9/21/2023,4/5/2024
1719,1755501,142,Happy Hour,34,11/10/2023,12/4/2024
1720,4365780,85,Discount on meals,12,9/9/2023,3/5/2024
1721,5015759,25,Special Combo,47,11/8/2023,8/4/2024
1722,11891435,124,Buy 1 Get 1,35,5/21/2023,3/10/2024
1723,879488,147,Special Combo,10,5/28/2023,11/13/2024
1724,806296,136,Special Combo,15,5/30/2023,6/6/2024
1725,445221,11,Special Combo,26,11/14/2023,10/7/2024
1726,7612171,119,Buy 1 Get 1,21,2/6/2023,1/23/2024
1727,423320,170,Buy 1 Get 1,16,8/6/2023,9/24/2024
1728,12615684,105,Discount on meals,48,12/13/2023,12/11/2024
1729,5563480,145,Happy Hour,43,5/24/2023,12/13/2024
1730,1965268,95,Special Combo,10,3/28/2023,6/28/2024
1731,3734558,169,Discount on meals,26,5/3/2023,11/13/2024
1732,912752,54,Discount on meals,31,6/22/2023,1/15/2024
1733,4066454,54,Special Combo,31,4/9/2023,12/25/2024
1734,423781,143,Happy Hour,27,7/9/2023,10/18/2024
1735,6208026,131,Discount on meals,28,11/29/2023,2/12/2024
1736,4478419,163,Special Combo,23,3/19/2023,12/11/2024
1737,4811032,85,Discount on meals,41,11/1/2023,3/17/2024
1738,6590483,65,Special Combo,10,12/27/2023,1/15/2024
1739,783064,33,Happy Hour,47,8/28/2023,4/7/2024
1740,1198587,72,Special Combo,29,3/20/2023,10/7/2024
1741,4114191,193,Discount on meals,39,12/24/2023,1/28/2024
1742,7284897,159,Discount on meals,24,1/21/2023,4/1/2024
1743,4446429,28,Happy Hour,11,6/22/2023,10/6/2024
1744,789243,189,Discount on meals,8,3/12/2023,11/8/2024
1745,7367899,77,Special Combo,14,8/12/2023,6/8/2024
1746,3717401,181,Discount on meals,23,4/23/2023,7/4/2024
1747,7235962,197,Buy 1 Get 1,12,8/9/2023,11/10/2024
1748,12980875,64,Special Combo,24,4/21/2023,7/12/2024
1749,9994561,153,Happy Hour,12,3/6/2023,12/19/2024
1750,6556547,131,Happy Hour,16,5/23/2023,7/17/2024
1751,6556567,128,Discount on meals,48,5/17/2023,3/10/2024
1752,9591174,96,Special Combo,44,9/27/2023,6/30/2024
1753,2518909,82,Buy 1 Get 1,23,5/4/2023,9/8/2024
1754,4572166,118,Happy Hour,25,7/1/2023,11/21/2024
1755,484593,182,Buy 1 Get 1,11,7/12/2023,1/8/2024
1756,8513648,54,Special Combo,49,7/13/2023,5/23/2024
1757,10247566,115,Special Combo,7,5/12/2023,2/3/2024
1758,7355482,71,Discount on meals,13,11/12/2023,7/12/2024
1759,3520005,112,Buy 1 Get 1,48,3/10/2023,5/27/2024
1760,1435998,59,Happy Hour,12,2/17/2023,2/13/2024
1761,4454028,100,Special Combo,25,3/27/2023,4/15/2024
1762,12340552,127,Special Combo,26,6/13/2023,10/9/2024
1763,4435299,93,Discount on meals,47,6/13/2023,8/14/2024
1764,4369641,58,Buy 1 Get 1,28,1/10/2023,6/1/2024
1765,10060889,140,Special Combo,25,10/12/2023,8/11/2024
1766,12287975,137,Buy 1 Get 1,11,11/2/2023,8/22/2024
1767,7315894,123,Happy Hour,31,6/30/2023,8/2/2024
1768,15167218,59,Happy Hour,47,7/25/2023,4/15/2024
1769,6478715,156,Buy 1 Get 1,34,10/19/2023,10/4/2024
1770,13548540,66,Happy Hour,42,3/11/2023,11/22/2024
1771,13156451,128,Discount on meals,5,9/7/2023,11/13/2024
1772,780994,26,Happy Hour,11,9/27/2023,11/11/2024
1773,12932979,117,Special Combo,37,7/19/2023,1/9/2024
1774,6584100,133,Special Combo,16,3/22/2023,1/9/2024
1775,12814146,160,Special Combo,12,2/12/2023,4/13/2024
1776,13166614,109,Buy 1 Get 1,32,8/9/2023,4/16/2024
1777,14063021,188,Special Combo,14,10/2/2023,1/9/2024
1778,424509,152,Special Combo,30,10/29/2023,11/5/2024
1779,4154743,40,Special Combo,48,8/16/2023,8/11/2024
1780,2401811,10,Happy Hour,37,1/2/2023,11/14/2024
1781,2636248,197,Buy 1 Get 1,21,7/10/2023,10/20/2024
1782,13218972,81,Buy 1 Get 1,23,12/7/2023,6/14/2024
1783,665237,119,Happy Hour,35,2/14/2023,3/31/2024
1784,12944629,61,Special Combo,8,10/10/2023,6/16/2024
1785,4341671,107,Special Combo,43,6/3/2023,7/9/2024
1786,1368022,145,Happy Hour,37,2/11/2023,7/8/2024
1787,4718748,191,Happy Hour,13,7/5/2023,10/24/2024
1788,6892205,72,Discount on meals,13,7/15/2023,9/29/2024
1789,479241,121,Special Combo,30,10/29/2023,12/30/2024
1790,8829764,104,Special Combo,48,12/26/2023,4/20/2024
1791,502666,108,Buy 1 Get 1,30,5/21/2023,1/27/2024
1792,10274239,90,Special Combo,29,7/14/2023,1/1/2024
1793,4398504,81,Special Combo,18,1/27/2023,11/10/2024
1794,13121720,71,Discount on meals,39,12/15/2023,3/20/2024
1795,968614,66,Buy 1 Get 1,16,9/15/2023,6/28/2024
1796,4476894,44,Special Combo,24,2/21/2023,4/17/2024
1797,16806154,134,Discount on meals,18,11/4/2023,5/31/2024
1798,3491934,19,Happy Hour,37,11/27/2023,2/14/2024
1799,12019734,82,Special Combo,11,3/1/2023,3/1/2024
1800,2718088,26,Discount on meals,27,7/7/2023,11/2/2024
1801,5113024,132,Buy 1 Get 1,8,5/2/2023,1/24/2024
1802,17342162,183,Special Combo,32,9/6/2023,9/26/2024
1803,15173109,153,Buy 1 Get 1,7,12/5/2023,8/14/2024
1804,10701466,36,Special Combo,10,10/10/2023,1/15/2024
1805,9804457,125,Buy 1 Get 1,35,1/31/2023,2/2/2024
1806,4254630,126,Buy 1 Get 1,24,12/9/2023,1/14/2024
1807,4846372,55,Buy 1 Get 1,31,9/3/2023,5/21/2024
1808,4316856,11,Buy 1 Get 1,15,11/4/2023,5/28/2024
1809,13984713,131,Discount on meals,31,1/22/2023,5/18/2024
1810,3353403,75,Buy 1 Get 1,9,11/6/2023,9/12/2024
1811,17561838,135,Discount on meals,11,2/8/2023,10/30/2024
1812,4847197,91,Discount on meals,44,2/19/2023,9/24/2024
1813,13842375,132,Buy 1 Get 1,48,9/20/2023,8/17/2024
1814,4114259,123,Special Combo,41,6/28/2023,6/1/2024
1815,5457564,22,Special Combo,7,11/1/2023,2/14/2024
1816,13167082,126,Special Combo,31,1/10/2023,7/27/2024
1817,15162471,136,Special Combo,33,4/28/2023,6/15/2024
1818,13275146,18,Buy 1 Get 1,48,1/1/2023,7/19/2024
1819,6696986,26,Happy Hour,45,11/13/2023,5/14/2024
1820,3823228,92,Special Combo,15,5/16/2023,5/31/2024
1821,5073260,161,Discount on meals,25,6/3/2023,4/21/2024
1822,4660006,190,Happy Hour,22,4/2/2023,3/13/2024
1823,2659256,112,Buy 1 Get 1,34,6/25/2023,12/13/2024
1824,4716448,67,Buy 1 Get 1,7,6/10/2023,8/16/2024
1825,1450822,36,Special Combo,44,7/14/2023,9/6/2024
1826,1017336,87,Discount on meals,48,6/8/2023,12/30/2024
1827,1911376,196,Special Combo,7,12/2/2023,7/24/2024
1828,7291696,145,Happy Hour,10,6/24/2023,5/15/2024
1829,3736829,22,Happy Hour,42,7/11/2023,11/29/2024
1830,8829764,194,Special Combo,41,12/5/2023,6/12/2024
1831,4730280,48,Special Combo,22,10/14/2023,11/26/2024
1832,8534501,155,Buy 1 Get 1,35,8/30/2023,7/23/2024
1833,4817088,54,Special Combo,31,6/16/2023,6/21/2024
1834,479204,144,Discount on meals,13,4/9/2023,7/11/2024
1835,4958672,160,Special Combo,37,6/9/2023,10/17/2024
1836,522694,190,Happy Hour,37,1/16/2023,6/11/2024
1837,1185006,168,Special Combo,22,7/29/2023,1/24/2024
1838,3717479,16,Happy Hour,20,1/18/2023,8/22/2024
1839,13510432,97,Special Combo,40,2/14/2023,4/15/2024
1840,12347838,11,Discount on meals,37,3/31/2023,7/26/2024
1841,12990804,25,Buy 1 Get 1,36,7/10/2023,11/7/2024
1842,4627825,173,Special Combo,43,3/17/2023,7/17/2024
1843,7121951,149,Happy Hour,34,8/17/2023,9/5/2024
1844,4330894,47,Discount on meals,11,10/23/2023,7/20/2024
1845,425528,55,Discount on meals,28,7/14/2023,8/28/2024
1846,4313338,94,Buy 1 Get 1,10,11/7/2023,3/4/2024
1847,15175119,60,Happy Hour,19,3/16/2023,5/3/2024
1848,4840027,98,Buy 1 Get 1,29,3/11/2023,10/29/2024
1849,1025666,44,Buy 1 Get 1,9,5/25/2023,11/25/2024
1850,4564355,118,Discount on meals,7,7/31/2023,5/10/2024
1851,10226133,137,Buy 1 Get 1,25,7/6/2023,12/23/2024
1852,7021357,181,Special Combo,5,1/15/2023,1/6/2024
1853,10105974,15,Discount on meals,6,8/14/2023,12/23/2024
1854,15650113,44,Happy Hour,47,9/30/2023,4/23/2024
1855,12948206,119,Special Combo,22,12/24/2023,6/5/2024
1856,1229678,49,Discount on meals,20,7/11/2023,10/4/2024
1857,8830064,83,Discount on meals,41,10/11/2023,3/16/2024
1858,4126361,154,Happy Hour,35,11/16/2023,2/10/2024
1859,3188794,73,Buy 1 Get 1,29,10/9/2023,9/14/2024
1860,1985955,40,Happy Hour,12,12/4/2023,6/21/2024
1861,5223737,80,Discount on meals,22,9/14/2023,7/31/2024
1862,14991799,25,Special Combo,26,11/11/2023,8/1/2024
1863,478005,48,Happy Hour,16,2/24/2023,8/8/2024
1864,15166525,25,Happy Hour,6,3/21/2023,7/29/2024
1865,424475,30,Buy 1 Get 1,42,1/9/2023,2/8/2024
1866,3537344,31,Special Combo,45,2/18/2023,10/2/2024
1867,9466845,154,Buy 1 Get 1,20,10/21/2023,1/6/2024
1868,1755501,173,Discount on meals,6,10/29/2023,11/1/2024
1869,4818137,120,Buy 1 Get 1,22,7/19/2023,5/30/2024
1870,4952766,182,Discount on meals,17,7/18/2023,10/25/2024
1871,495865,43,Buy 1 Get 1,10,3/10/2023,1/19/2024
1872,4098238,131,Buy 1 Get 1,23,2/5/2023,1/1/2024
1873,13203813,80,Special Combo,8,2/4/2023,11/7/2024
1874,8404524,143,Happy Hour,18,4/6/2023,7/4/2024
1875,524863,97,Buy 1 Get 1,8,5/8/2023,2/12/2024
1876,502673,159,Buy 1 Get 1,32,5/27/2023,6/25/2024
1877,3734716,133,Happy Hour,25,10/6/2023,7/17/2024
1878,491019,60,Discount on meals,8,8/21/2023,2/3/2024
1879,10078675,138,Buy 1 Get 1,14,5/8/2023,2/8/2024
1880,3601998,49,Discount on meals,7,11/23/2023,11/9/2024
1881,2724133,45,Special Combo,38,1/7/2023,6/28/2024
1882,4888908,22,Buy 1 Get 1,7,6/16/2023,1/3/2024
1883,8381014,56,Happy Hour,15,7/1/2023,9/17/2024
1884,4716550,114,Buy 1 Get 1,6,3/15/2023,9/25/2024
1885,4133695,180,Special Combo,45,10/14/2023,6/14/2024
1886,814277,90,Buy 1 Get 1,45,6/6/2023,1/16/2024
1887,2180050,188,Special Combo,37,4/27/2023,10/18/2024
1888,11855041,133,Buy 1 Get 1,40,10/15/2023,1/30/2024
1889,4765898,180,Buy 1 Get 1,24,9/24/2023,9/29/2024
1890,14948206,45,Happy Hour,14,10/20/2023,8/12/2024
1891,5561978,170,Special Combo,33,5/16/2023,6/29/2024
1892,424426,45,Buy 1 Get 1,28,9/30/2023,4/1/2024
1893,3315290,92,Special Combo,22,10/18/2023,3/27/2024
1894,4866190,91,Happy Hour,19,9/22/2023,9/15/2024
1895,4840755,198,Special Combo,13,4/8/2023,11/22/2024
1896,423461,138,Buy 1 Get 1,37,4/12/2023,12/6/2024
1897,8800561,169,Discount on meals,35,5/10/2023,8/6/2024
1898,425735,123,Discount on meals,22,4/25/2023,7/24/2024
1899,5108942,110,Special Combo,22,12/30/2023,4/6/2024
1900,423910,193,Happy Hour,45,12/30/2023,11/24/2024
1901,4230810,65,Buy 1 Get 1,48,6/23/2023,5/2/2024
1902,8493131,186,Buy 1 Get 1,25,10/1/2023,12/27/2024
1903,8749990,133,Happy Hour,14,11/18/2023,12/2/2024
1904,5091877,58,Buy 1 Get 1,18,12/24/2023,1/3/2024
1905,8534501,13,Buy 1 Get 1,32,3/2/2023,5/5/2024
1906,4250764,51,Discount on meals,18,7/3/2023,9/2/2024
1907,2256337,113,Special Combo,37,7/2/2023,2/20/2024
1908,425335,25,Happy Hour,23,9/8/2023,11/30/2024
1909,15749114,149,Happy Hour,44,11/12/2023,2/23/2024
1910,11752088,41,Special Combo,39,9/19/2023,8/22/2024
1911,4469034,121,Buy 1 Get 1,14,8/14/2023,11/11/2024
1912,4679291,134,Happy Hour,24,4/22/2023,1/31/2024
1913,4839194,68,Discount on meals,32,8/21/2023,12/7/2024
1914,534660,149,Happy Hour,16,6/15/2023,4/5/2024
1915,1054517,141,Happy Hour,8,1/25/2023,9/11/2024
1916,11964987,147,Buy 1 Get 1,20,4/15/2023,8/18/2024
1917,5481935,133,Happy Hour,47,9/21/2023,2/14/2024
1918,15253069,84,Happy Hour,37,9/6/2023,3/24/2024
1919,5489669,166,Happy Hour,14,2/6/2023,12/23/2024
1920,5294145,26,Happy Hour,32,10/10/2023,4/10/2024
1921,16882048,36,Happy Hour,20,7/19/2023,6/5/2024
1922,424323,143,Happy Hour,19,4/1/2023,11/3/2024
1923,967634,122,Discount on meals,43,6/26/2023,4/29/2024
1924,4278279,39,Special Combo,26,5/25/2023,8/23/2024
1925,4835466,133,Discount on meals,46,12/16/2023,12/1/2024
1926,10078675,119,Buy 1 Get 1,41,2/22/2023,1/3/2024
1927,6848869,102,Special Combo,16,3/25/2023,12/16/2024
1928,4721694,111,Buy 1 Get 1,40,3/16/2023,1/9/2024
1929,1902938,60,Special Combo,28,12/17/2023,12/20/2024
1930,10459908,26,Buy 1 Get 1,17,4/18/2023,5/29/2024
1931,4088045,43,Happy Hour,36,7/20/2023,3/16/2024
1932,9757921,94,Buy 1 Get 1,40,8/6/2023,8/28/2024
1933,12729494,98,Special Combo,17,6/25/2023,2/19/2024
1934,424084,62,Special Combo,12,7/21/2023,1/7/2024
1935,4659689,45,Buy 1 Get 1,23,5/13/2023,8/15/2024
1936,14085654,66,Special Combo,19,3/10/2023,3/5/2024
1937,670818,67,Discount on meals,13,8/3/2023,11/26/2024
1938,4279841,110,Buy 1 Get 1,6,8/4/2023,11/24/2024
1939,10226296,172,Buy 1 Get 1,33,5/1/2023,1/6/2024
1940,4280485,141,Buy 1 Get 1,42,8/2/2023,11/2/2024
1941,549278,176,Discount on meals,20,11/22/2023,6/9/2024
1942,502550,34,Buy 1 Get 1,47,12/8/2023,8/4/2024
1943,12945526,96,Happy Hour,19,5/12/2023,4/3/2024
1944,12852790,15,Happy Hour,12,9/20/2023,8/6/2024
1945,3377784,164,Happy Hour,18,11/21/2023,10/7/2024
